Gene	logFC KO/WT	logCPM	pVal.Cmn	adj.pVal.Cmn	pVal.Tgw	adj.pVal.Tgw	Cmn.Disp	Tgw.Disp	UpDown.Cmn	UpDown.Tgw	WT #1 FPKM	WT #2 FPKM	WT #3 FPKM	KO CLONE1 FPKM	KO CLONE2 FPKM	KO CLONE3 FPKM	geneName
ENSG00000238197	0.852894171	0.277200041	0.004430747	0.030156556	0.016887311	0.078357604	0.030544097	0.030544097	1	0	20	16	31	42	69	32	PAXBP1-AS1
ENSG00000228933	0.853950686	2.49746303	0.000195404	0.002874386	0.000569715	0.007203742	0.030544097	0.030544097	1	1	94	69	174	294	245	168	RP11-268G12.1
ENSG00000185864	0.854344817	0.683114456	0.002220382	0.018294382	0.003949271	0.028790532	0.030544097	0.030544097	1	1	26	20	45	66	54	72	NPIPB4
ENSG00000234188	0.854662881	0.011093584	0.009479361	0.052898818	0.018645402	0.083898336	0.030544097	0.030544097	0	0	14	17	23	46	30	41	AL121963.1
ENSG00000183778	0.85484803	3.728025519	8.42E-05	0.001499815	7.27E-05	0.001637411	0.030544097	0.030544097	1	1	206	186	394	717	481	472	B3GALT5
ENSG00000183604	0.855773335	1.625356749	0.000395484	0.004938456	0.001544422	0.0148197	0.030544097	0.030544097	1	1	48	32	105	145	108	127	RP11-347C12.2
ENSG00000143847	0.856016616	1.355601504	0.000568569	0.006504279	0.002468879	0.020718528	0.030544097	0.030544097	1	1	56	21	74	90	115	107	PPFIA4
ENSG00000169992	0.856286403	3.233122697	9.86E-05	0.001695705	6.97E-05	0.001588415	0.030544097	0.030544097	1	1	172	112	279	367	361	441	NLGN2
ENSG00000197183	0.857631785	2.015849734	0.000344188	0.004464589	0.001385379	0.013734509	0.030544097	0.030544097	1	1	73	58	100	164	127	205	C20orf112
ENSG00000188818	0.859182717	1.192012421	0.000900875	0.009244336	0.003500482	0.0264946	0.030544097	0.030544097	1	1	49	26	55	80	81	115	ZDHHC11
ENSG00000175938	0.859845141	0.4773816	0.002763166	0.021363209	0.007005515	0.043488059	0.030544097	0.030544097	1	1	25	16	37	50	47	68	ORAI3
ENSG00000157036	0.860010189	3.423026356	7.85E-05	0.001413614	9.42E-05	0.001958429	0.030544097	0.030544097	1	1	183	117	356	523	376	447	EXOG
ENSG00000180178	0.860224327	2.430136549	0.000186531	0.002784691	0.000309687	0.004647948	0.030544097	0.030544097	1	1	92	69	156	248	181	240	FAR2P1
ENSG00000196565	0.860518242	1.46265425	0.000548606	0.006306725	0.001628706	0.015397078	0.030544097	0.030544097	1	1	38	34	90	107	111	119	HBG2
ENSG00000142303	0.86104857	1.518750466	0.000671213	0.007430415	0.005594662	0.037123625	0.030544097	0.030544097	1	1	59	41	60	126	77	146	ADAMTS10
ENSG00000188001	0.861386186	2.954168086	0.000127584	0.002074429	0.000104096	0.002104095	0.030544097	0.030544097	1	1	155	108	181	322	284	357	TPRG1
ENSG00000132510	0.861394684	2.293998164	0.000187303	0.002793234	0.000653279	0.008001107	0.030544097	0.030544097	1	1	98	52	141	212	160	235	KDM6B
ENSG00000156299	0.862382837	6.595694661	3.64E-05	0.000751357	5.47E-05	0.001312846	0.030544097	0.030544097	1	1	1856	1154	2812	2946	4166	4945	TIAM1
ENSG00000188732	0.862956101	1.600146944	0.000422517	0.005179331	0.00186335	0.016855335	0.030544097	0.030544097	1	1	44	36	99	153	96	125	FAM221A
ENSG00000213613	0.86344025	0.35449124	0.00353829	0.025449541	0.004627906	0.032089253	0.030544097	0.030544097	1	1	27	13	31	56	51	45	RP11-380G5.3
ENSG00000226149	0.864115297	1.86901468	0.000350536	0.004538549	0.000737657	0.008693455	0.030544097	0.030544097	1	1	67	51	90	125	166	157	RP1-69D17.4
ENSG00000240288	0.865167039	1.203656952	0.000803955	0.008498089	0.001926158	0.017300936	0.030544097	0.030544097	1	1	38	29	65	96	77	107	GHRLOS
ENSG00000155792	0.867050434	2.416238279	0.000193368	0.002862414	0.002922612	0.023367587	0.030544097	0.030544097	1	1	109	71	125	218	139	301	DEPTOR
ENSG00000261338	0.867070345	0.193382868	0.003264939	0.024152034	0.006632637	0.041801383	0.030544097	0.030544097	1	1	23	9	32	46	40	49	RP11-378A13.1
ENSG00000163840	0.867179953	4.512994251	4.62E-05	0.000921557	2.47E-05	0.000710877	0.030544097	0.030544097	1	1	393	293	675	783	943	1124	DTX3L
ENSG00000163806	0.86809909	1.237616386	0.0009109	0.00934038	0.003894254	0.028567353	0.030544097	0.030544097	1	1	29	38	66	118	96	75	SPDYA
ENSG00000259972	0.869181232	0.93606428	0.000921575	0.009422335	0.002544954	0.021142229	0.030544097	0.030544097	1	1	38	16	57	77	70	85	AC009120.6
ENSG00000273373	0.86952105	3.695465726	5.89E-05	0.001125261	2.10E-05	0.00063543	0.030544097	0.030544097	1	1	229	143	414	605	509	517	RP5-1074L1.4
ENSG00000272367	0.869745756	1.770113645	0.000391322	0.004899547	0.000524733	0.006786162	0.030544097	0.030544097	1	1	57	49	88	163	140	119	CTC-428H11.2
ENSG00000259571	0.871152087	3.150054125	7.76E-05	0.001402706	0.000105155	0.002119398	0.030544097	0.030544097	1	1	128	111	295	412	378	326	BLID
ENSG00000261098	0.871393816	2.482870501	0.000151322	0.002369822	0.000192627	0.003272095	0.030544097	0.030544097	1	1	85	76	166	264	216	218	RP11-819C21.1
ENSG00000232593	0.872066863	1.445257358	0.000536165	0.006199974	0.000815786	0.0093172	0.030544097	0.030544097	1	1	48	34	74	131	97	107	LINC01155
ENSG00000152104	0.872312658	6.081145527	3.11E-05	0.000664479	2.99E-06	0.000145602	0.030544097	0.030544097	1	1	1130	853	2087	3220	2239	3091	PTPN14
ENSG00000139508	0.872322352	1.661576019	0.000379556	0.004794608	0.002959922	0.023545294	0.030544097	0.030544097	1	1	61	39	81	108	103	175	SLC46A3
ENSG00000265417	0.872349551	1.664197792	0.000355417	0.004593287	0.00048006	0.006386259	0.030544097	0.030544097	1	1	51	41	91	143	121	127	RP11-288C17.1
ENSG00000127366	0.873195682	0.700523668	0.003256572	0.024128861	0.013947673	0.069090841	0.030544097	0.030544097	1	0	30	30	26	82	54	59	TAS2R5
ENSG00000261529	0.873415089	1.145546316	0.000816862	0.008570032	0.001321787	0.013320277	0.030544097	0.030544097	1	1	38	29	58	86	90	93	RP13-487P22.1
ENSG00000254860	0.874466463	1.530626811	0.000331712	0.004359114	0.0020074	0.017783892	0.030544097	0.030544097	1	1	56	25	90	143	89	125	TMEM9B-AS1
ENSG00000215769	0.874800539	0.711554808	0.001093	0.010835899	0.00837837	0.049143775	0.030544097	0.030544097	1	1	28	13	54	62	47	88	hsa-mir-6080
ENSG00000109680	0.878124545	6.087906122	2.76E-05	0.000602991	0.000567896	0.007193686	0.030544097	0.030544097	1	1	1193	884	1949	1589	3813	3100	TBC1D19
ENSG00000085185	0.878156115	2.750703406	9.69E-05	0.001678053	0.000245067	0.003912159	0.030544097	0.030544097	1	1	139	73	184	270	235	333	BCORL1
ENSG00000179397	0.879313369	0.051380078	0.006723672	0.041031341	0.01081051	0.058089716	0.030544097	0.030544097	1	0	19	15	21	41	36	44	C1orf101
ENSG00000140853	0.880091606	1.826482671	0.000218632	0.0031501	0.001265388	0.01288128	0.030544097	0.030544097	1	1	54	39	117	119	150	168	NLRC5
ENSG00000075275	0.880350134	4.4311394	3.60E-05	0.000747394	1.27E-06	7.46E-05	0.030544097	0.030544097	1	1	380	260	648	922	928	873	CELSR1
ENSG00000185924	0.880588059	0.916365022	0.001353594	0.012804912	0.014888893	0.072323363	0.030544097	0.030544097	1	0	51	21	31	70	57	100	RTN4RL1
ENSG00000213865	0.881308931	2.692589842	0.000103857	0.001764179	0.000172304	0.003025659	0.030544097	0.030544097	1	1	96	89	192	319	231	261	C8orf44
ENSG00000243107	0.881904986	0.435980312	0.002860735	0.02187676	0.005541695	0.036895608	0.030544097	0.030544097	1	1	19	20	35	62	57	43	AC000120.7
ENSG00000184454	0.882408669	0.970978006	0.00082982	0.008680009	0.004148892	0.029721384	0.030544097	0.030544097	1	1	38	19	55	69	109	61	NCMAP
ENSG00000268913	0.882958737	0.870268491	0.000719547	0.007841892	0.00386456	0.028379162	0.030544097	0.030544097	1	1	28	15	64	85	59	79	AC026806.2
ENSG00000157741	0.883550009	5.85011543	2.56E-05	0.000571148	6.42E-07	4.46E-05	0.030544097	0.030544097	1	1	941	800	1639	2621	2043	2631	UBN2
ENSG00000272462	0.884715143	1.413040826	0.00045105	0.005467081	0.001050022	0.01117478	0.030544097	0.030544097	1	1	45	33	74	128	86	114	U91328.19
ENSG00000183495	0.885208523	5.076263561	2.75E-05	0.000602686	1.01E-05	0.000373266	0.030544097	0.030544097	1	1	539	418	1067	1449	1149	1655	EP400
ENSG00000242588	0.88646646	3.052717344	7.67E-05	0.001388419	3.39E-05	0.000902657	0.030544097	0.030544097	1	1	156	117	198	378	299	364	RP11-274B21.1
ENSG00000207721	0.887209367	0.273183325	0.001480562	0.013671444	0.011163629	0.059449078	0.030544097	0.030544097	1	0	17	6	47	55	39	51	MIR186
ENSG00000152518	0.888630976	3.343466545	4.24E-05	0.000854823	0.002371554	0.02006963	0.030544097	0.030544097	1	1	135	96	405	396	328	547	ZFP36L2
ENSG00000169891	0.889457187	3.736628527	4.06E-05	0.000823683	3.23E-05	0.000872615	0.030544097	0.030544097	1	1	259	151	378	581	447	649	REPS2
ENSG00000269939	0.889702491	0.830563432	0.001121505	0.011020361	0.002471218	0.020725772	0.030544097	0.030544097	1	1	27	24	48	63	78	74	RP11-727A23.11
ENSG00000135213	0.889907413	3.076108413	5.89E-05	0.001125261	0.000110602	0.002192549	0.030544097	0.030544097	1	1	135	98	270	385	286	389	POM121C
ENSG00000078081	0.890203017	3.153423885	6.96E-05	0.001284446	0.000764016	0.008914363	0.030544097	0.030544097	1	1	159	133	209	558	343	234	LAMP3
ENSG00000248697	0.890250698	0.345449551	0.003301988	0.024315148	0.009760788	0.054376616	0.030544097	0.030544097	1	0	19	18	32	54	65	33	TOX4P1
ENSG00000134070	0.890455297	2.133355793	0.000144528	0.002290058	0.000971078	0.010599617	0.030544097	0.030544097	1	1	87	50	116	133	192	217	IRAK2
ENSG00000179930	0.892230313	0.582584011	0.00153845	0.014070404	0.073382448	0.210211383	0.030544097	0.030544097	1	0	23	19	41	117	14	52	ZNF648
ENSG00000130589	0.893011951	3.44371637	4.14E-05	0.00083867	7.95E-05	0.001737575	0.030544097	0.030544097	1	1	188	111	360	408	534	429	HELZ2
ENSG00000136114	0.894968341	0.404552216	0.002489214	0.019925058	0.004104299	0.02952237	0.030544097	0.030544097	1	1	27	15	30	51	51	56	THSD1
ENSG00000263874	0.895249021	0.257711563	0.003382008	0.024732145	0.007619509	0.04599865	0.030544097	0.030544097	1	1	14	20	30	54	42	46	LINC00672
ENSG00000273033	0.896532572	3.777245619	3.62E-05	0.000751181	5.47E-06	0.000229493	0.030544097	0.030544097	1	1	234	178	387	593	520	617	RP11-67L2.2
ENSG00000251432	0.897303275	1.173195834	0.000561578	0.006434784	0.003805081	0.028089219	0.030544097	0.030544097	1	1	42	26	59	115	56	106	RP11-420A23.1
ENSG00000224707	0.897411401	0.841341571	0.001193864	0.011590469	0.004045321	0.02928848	0.030544097	0.030544097	1	1	36	23	39	91	52	75	E2F3-IT1
ENSG00000250903	0.899300217	2.136848136	0.000130472	0.00211892	0.000158012	0.002845834	0.030544097	0.030544097	1	1	74	55	124	206	160	184	GMDS-AS1
ENSG00000184949	0.899477322	3.035711651	6.07E-05	0.00114626	0.000878513	0.009883054	0.030544097	0.030544097	1	1	133	118	216	307	239	476	FAM227A
ENSG00000236008	0.900179866	0.755943156	0.001153124	0.011271775	0.002167211	0.018851383	0.030544097	0.030544097	1	1	37	18	38	73	66	66	AC011747.4
ENSG00000131480	0.900327575	1.675526697	0.000190158	0.002823833	0.000583577	0.00734521	0.030544097	0.030544097	1	1	54	30	104	130	135	132	AOC2
ENSG00000188511	0.900727904	3.050842881	4.99E-05	0.000980522	3.10E-05	0.000842049	0.030544097	0.030544097	1	1	131	102	254	387	368	294	C22orf34
ENSG00000124222	0.900876181	4.91376648	2.16E-05	0.000494623	1.29E-05	0.000439167	0.030544097	0.030544097	1	1	449	442	847	1538	967	1330	STX16
ENSG00000162104	0.901479865	3.455472703	3.96E-05	0.000806441	2.19E-05	0.000652862	0.030544097	0.030544097	1	1	192	145	295	456	388	536	ADCY9
ENSG00000182158	0.901819804	5.842441657	1.75E-05	0.000416453	1.62E-07	1.53E-05	0.030544097	0.030544097	1	1	958	777	1600	2977	2337	2031	CREB3L2
ENSG00000231842	0.902040892	1.599304015	0.000292745	0.003939155	0.001080173	0.011383551	0.030544097	0.030544097	1	1	73	33	63	133	111	131	RP11-527F13.1
ENSG00000131061	0.902296684	0.512181411	0.001115437	0.011003979	0.007133884	0.044090101	0.030544097	0.030544097	1	1	24	13	43	49	44	78	ZNF341
ENSG00000213240	0.903017798	4.79654048	2.00E-05	0.000463342	5.08E-06	0.00021873	0.030544097	0.030544097	1	1	452	315	906	1360	999	1179	NOTCH2NL
ENSG00000175471	0.903218337	0.732597674	0.001754725	0.015368066	0.018571257	0.083618275	0.030544097	0.030544097	1	0	27	27	35	88	33	80	MCTP1
ENSG00000212127	0.904831993	2.533074084	7.96E-05	0.00142843	8.40E-05	0.00180247	0.030544097	0.030544097	1	1	90	77	166	233	256	237	TAS2R14
ENSG00000144711	0.905254727	3.36040393	3.49E-05	0.000730014	0.000366677	0.005224211	0.030544097	0.030544097	1	1	178	114	317	396	317	575	IQSEC1
ENSG00000258768	0.906376566	1.651595932	0.00027125	0.003706731	0.000841669	0.009566148	0.030544097	0.030544097	1	1	46	49	79	152	107	131	CTD-2292M16.8
ENSG00000251095	0.907019795	3.666311839	3.35E-05	0.000708376	0.010518868	0.057031669	0.030544097	0.030544097	1	0	243	180	289	627	192	778	RP11-115D19.1
ENSG00000197121	0.90721379	5.039239417	1.78E-05	0.000422669	1.92E-06	0.000103566	0.030544097	0.030544097	1	1	488	436	1010	1515	1214	1453	PGAP1
ENSG00000261254	0.907333892	1.613493998	0.000249809	0.00348492	0.000331778	0.004885549	0.030544097	0.030544097	1	1	62	34	77	135	119	126	RP4-714D9.5
ENSG00000004799	0.907622613	2.167179759	0.000116177	0.001911064	0.000405321	0.005615329	0.030544097	0.030544097	1	1	89	55	110	159	174	225	PDK4
ENSG00000272807	0.908044506	2.614891669	5.57E-05	0.001086068	0.000302207	0.00456004	0.030544097	0.030544097	1	1	95	61	212	311	255	211	RP11-260M2.1
ENSG00000186417	0.908054369	2.997582123	4.97E-05	0.000980045	1.23E-05	0.000424215	0.030544097	0.030544097	1	1	143	100	217	341	327	339	GLDN
ENSG00000117461	0.911132893	1.702467214	0.000236408	0.003347843	0.003336904	0.025504258	0.030544097	0.030544097	1	1	66	44	69	111	102	187	PIK3R3
ENSG00000126790	0.912505236	3.90076634	2.23E-05	0.00050757	4.34E-05	0.001096811	0.030544097	0.030544097	1	1	270	162	454	801	465	639	L3HYPDH
ENSG00000165555	0.912694483	0.139928291	0.002955189	0.022379779	0.0044958	0.031405765	0.030544097	0.030544097	1	1	19	13	27	50	37	44	NOXRED1
ENSG00000229127	0.913369702	2.603227146	5.49E-05	0.001072096	8.19E-05	0.00177628	0.030544097	0.030544097	1	1	119	59	179	289	232	247	AC007038.7
ENSG00000242094	0.913709874	1.06860123	0.00063757	0.007131041	0.007675857	0.046279161	0.030544097	0.030544097	1	1	20	36	59	85	68	103	FOXP1-IT1
ENSG00000256417	0.914206269	1.231483727	0.00051466	0.006035008	0.002478391	0.020757284	0.030544097	0.030544097	1	1	37	36	55	102	71	115	RP11-1038A11.3
ENSG00000214595	0.914858944	4.132582606	2.01E-05	0.000465878	2.38E-06	0.000121515	0.030544097	0.030544097	1	1	312	214	495	733	671	819	EML6
ENSG00000198932	0.915254199	2.042568169	0.0001002	0.0017137	0.000533924	0.006849824	0.030544097	0.030544097	1	1	78	44	115	208	122	187	GPRASP1
ENSG00000225339	0.916247121	1.073715456	0.000676458	0.007459924	0.010640718	0.057470513	0.030544097	0.030544097	1	0	37	31	46	113	107	41	RP11-513I15.6
ENSG00000143669	0.916252004	5.256728823	1.41E-05	0.000343915	4.90E-07	3.68E-05	0.030544097	0.030544097	1	1	649	489	1086	1528	1488	1836	LYST
ENSG00000273165	0.916956026	0.097931899	0.002887871	0.022024328	0.006620045	0.041759493	0.030544097	0.030544097	1	1	12	13	33	41	40	46	RP11-1057B6.1
ENSG00000234772	0.916989149	0.446523581	0.001339952	0.012701511	0.003056507	0.024039585	0.030544097	0.030544097	1	1	27	12	36	66	46	53	LINC00412
ENSG00000227308	0.917350948	3.479195986	2.81E-05	0.000611077	2.72E-05	0.000756236	0.030544097	0.030544097	1	1	195	133	321	443	402	562	AC009502.4
ENSG00000062524	0.918312204	1.449013476	0.000194641	0.002869167	0.000630875	0.007780981	0.030544097	0.030544097	1	1	51	25	81	104	126	109	LTK
ENSG00000241975	0.919048473	0.641310273	0.000656251	0.007305573	0.002496314	0.020873937	0.030544097	0.030544097	1	1	30	11	47	64	59	67	TCEB1P19
ENSG00000187187	0.919152441	0.158113762	0.002229025	0.018333337	0.005752156	0.0377776	0.030544097	0.030544097	1	1	24	7	30	37	51	45	ZNF546
ENSG00000180113	0.919575822	1.528864429	0.000183931	0.002757591	0.000988539	0.010711357	0.030544097	0.030544097	1	1	46	32	87	94	131	132	TDRD6
ENSG00000088538	0.920481501	4.174334642	1.73E-05	0.000412898	1.78E-06	9.81E-05	0.030544097	0.030544097	1	1	311	211	538	901	747	663	DOCK3
ENSG00000264456	0.920927188	-0.007768926	0.003393719	0.024791971	0.005903343	0.03843503	0.030544097	0.030544097	1	1	14	12	27	45	42	31	RP11-848P1.2
ENSG00000164308	0.921443157	2.510707743	6.64E-05	0.001234134	8.94E-05	0.001900369	0.030544097	0.030544097	1	1	98	78	144	228	218	269	ERAP2
ENSG00000228906	0.921958117	0.627404889	0.00112166	0.011020361	0.002663642	0.021844042	0.030544097	0.030544097	1	1	24	18	43	73	50	65	RP13-216E22.4
ENSG00000088881	0.922276376	0.310223407	0.002335961	0.018990498	0.004109052	0.029526323	0.030544097	0.030544097	1	1	22	16	28	44	50	54	EBF4
ENSG00000270949	0.922876686	1.655576687	0.000175637	0.002655918	0.000736515	0.008687315	0.030544097	0.030544097	1	1	56	38	83	112	117	161	RP11-288H12.4
ENSG00000272871	0.923233707	0.231256138	0.002051579	0.017268177	0.003843732	0.028300184	0.030544097	0.030544097	1	1	23	12	28	44	43	53	RP11-408A13.4
ENSG00000137070	0.923887219	1.778818971	0.000124421	0.002027685	0.001034234	0.011048604	0.030544097	0.030544097	1	1	68	34	94	104	159	163	IL11RA
ENSG00000249992	0.924421398	1.402179466	0.000174883	0.002648936	0.002297545	0.019616466	0.030544097	0.030544097	1	1	46	21	87	116	139	76	TMEM158
ENSG00000259891	0.927118161	-0.209153233	0.004980965	0.032881857	0.00759215	0.045872911	0.030544097	0.030544097	1	1	17	9	19	34	31	36	CTA-204B4.2
ENSG00000149639	0.928401279	4.618155769	1.27E-05	0.000315865	2.28E-06	0.000119704	0.030544097	0.030544097	1	1	436	294	697	991	899	1230	SOGA1
ENSG00000218823	0.928500967	0.05676185	0.003260799	0.024147445	0.006297679	0.040328213	0.030544097	0.030544097	1	1	14	14	27	35	44	44	PAPOLB
ENSG00000226564	0.928946036	1.247831827	0.000232029	0.003302482	0.002817006	0.022808817	0.030544097	0.030544097	1	1	39	22	75	118	63	114	FTH1P20
ENSG00000214176	0.930104116	2.888933532	3.38E-05	0.000713459	4.49E-05	0.001125022	0.030544097	0.030544097	1	1	135	85	206	280	294	360	PLEKHM1P
ENSG00000254353	0.930460495	-0.032424149	0.001885434	0.01621958	0.007205017	0.044356644	0.030544097	0.030544097	1	1	16	4	34	47	36	34	RP11-195E2.4
ENSG00000180071	0.933236225	4.754821548	1.18E-05	0.000294511	7.43E-07	4.90E-05	0.030544097	0.030544097	1	1	473	398	626	1268	978	1206	ANKRD18A
ENSG00000170921	0.933595909	6.187510077	8.40E-06	0.000222671	6.14E-07	4.34E-05	0.030544097	0.030544097	1	1	1265	919	2021	3273	2430	3610	TANC2
ENSG00000163328	0.935071499	2.339669416	5.57E-05	0.001086068	8.98E-05	0.001905375	0.030544097	0.030544097	1	1	92	58	138	206	192	239	GPR155
ENSG00000168026	0.936547843	1.015068499	0.000316624	0.004212062	0.002014796	0.017789975	0.030544097	0.030544097	1	1	33	21	59	72	70	106	TTC21A
ENSG00000260534	0.938639843	2.846404863	3.11E-05	0.000664479	1.12E-05	0.000403711	0.030544097	0.030544097	1	1	133	86	189	324	277	312	RP11-1006G14.4
ENSG00000090339	0.938840731	2.136909707	9.33E-05	0.001631026	0.000407228	0.005630642	0.030544097	0.030544097	1	1	92	65	78	177	196	179	ICAM1
ENSG00000143126	0.93902691	3.226335075	1.92E-05	0.000449104	0.000121797	0.00234363	0.030544097	0.030544097	1	1	151	97	305	341	360	483	CELSR2
ENSG00000230606	0.93924188	0.669721146	0.000823152	0.008629587	0.001387405	0.013744897	0.030544097	0.030544097	1	1	30	18	38	66	61	67	AC159540.1
ENSG00000144214	0.939740455	1.241576937	0.000318701	0.004227681	0.000506447	0.006605909	0.030544097	0.030544097	1	1	39	32	58	105	87	101	LYG1
ENSG00000198590	0.941032273	2.273350832	5.83E-05	0.001121662	0.000175233	0.003046618	0.030544097	0.030544097	1	1	77	64	130	237	157	217	C3orf35
ENSG00000234147	0.943028039	1.61684655	7.81E-05	0.001410204	0.000964558	0.010551708	0.030544097	0.030544097	1	1	48	24	108	150	120	117	RP3-460G2.2
ENSG00000112379	0.943702124	4.693441666	8.97E-06	0.000236005	5.93E-05	0.001394108	0.030544097	0.030544097	1	1	421	319	756	1417	683	1226	KIAA1244
ENSG00000104081	0.944192321	0.619727484	0.000682545	0.007502659	0.013374383	0.067109784	0.030544097	0.030544097	1	0	30	16	37	30	67	88	BMF
ENSG00000129646	0.945126303	2.592741949	3.31E-05	0.000701155	6.08E-05	0.001414192	0.030544097	0.030544097	1	1	105	68	172	216	272	274	QRICH2
ENSG00000185567	0.945305697	7.177608874	6.02E-06	0.000166035	2.51E-07	2.15E-05	0.030544097	0.030544097	1	1	2664	2001	3401	5594	5973	6950	AHNAK2
ENSG00000140948	0.946713061	5.314617937	7.06E-06	0.000190688	2.19E-05	0.000652862	0.030544097	0.030544097	1	1	566	477	1303	1537	1423	2114	ZCCHC14
ENSG00000246922	0.948944189	2.138083505	4.73E-05	0.000937818	0.000191522	0.003257268	0.030544097	0.030544097	1	1	73	47	132	169	169	216	UBAP1L
ENSG00000255837	0.948983767	1.803439485	8.75E-05	0.001547958	0.000367416	0.005225955	0.030544097	0.030544097	1	1	47	44	106	183	139	120	TAS2R20
ENSG00000256845	0.949008996	0.120069384	0.002721692	0.021205224	0.008056956	0.047939056	0.030544097	0.030544097	1	1	14	18	24	50	46	34	AC007401.1
ENSG00000258525	0.949548743	2.050893221	8.86E-05	0.001563653	0.000387167	0.005444368	0.030544097	0.030544097	1	1	67	68	86	154	178	187	RP11-829H16.3
ENSG00000141837	0.949704511	0.619691407	0.000682545	0.007502659	0.007576072	0.04580693	0.030544097	0.030544097	1	1	24	16	44	45	48	93	CACNA1A
ENSG00000155749	0.950516293	0.410335684	0.001298244	0.01237295	0.002464517	0.020697356	0.030544097	0.030544097	1	1	24	17	29	62	44	55	ALS2CR12
