ENSG_ids	PUM1 KD average	PUM2 KD average	PUM1 OE average	PUM2 OE average	NORAD 48h siRNA average	NORAD 24h OE average
ENSG00000131771	0,036152959	1,067088782	0,315137048	0,227289007	-0,006016148	-0,297549212
ENSG00000172922	0,043282136	-0,094491748	0,119109128	0,02131895	0,127619626	0,215418111
ENSG00000197498	-0,059953919	-0,225102965	-0,129337182	0,066733791	0,069411118	0,061057556
ENSG00000150347	0,067573586	-0,039328109	-0,105344025	-0,098457277	-0,028807966	-0,113579402
ENSG00000143412		0,142731719				
ENSG00000138688	-0,235702734	0,073781363	0,101902565	0,106572834	-0,087681646	-0,162826466
ENSG00000196275		0,157989247				
ENSG00000100325	-0,123804323	0,039796222	-0,051488005	-0,094895426	-0,011466975	0,083697391
ENSG00000140853	0,072918739	0,159109264	0,048323027	0,000421018	-0,022582209	0,039149629
ENSG00000105072	-0,067347426	-0,089095458	0,056372235	0,112907723	0,361585168	0,193776697
ENSG00000169604	-0,043928101	0,391377577	0,1955498	0,090876867	0,005624292	-0,080541963
ENSG00000079950	-0,063848687	0,086988226	0,038844215	0,08296937	-0,147594618	-0,196361334
ENSG00000138131	0,117072672	0,237094185	0,016168529	-0,073938095	0,037793684	-0,034511942
ENSG00000125630	-0,019077631	-0,109442626	-0,073557655	-0,031681432	-0,032704869	0,061500429
ENSG00000115459	0,022641754	0,309487699	0,082844295	0,007390498	0,075269536	-0,130068358
ENSG00000101082						
ENSG00000002079	-0,302560672					
ENSG00000169026						
ENSG00000168405		0,643924093				
ENSG00000124177	0,00391713	0,077253161	0,059708861	0,046051156	-0,042542893	-0,133098575
ENSG00000147905	-0,041690577	-0,083704646	-0,059445407	0,001472814	-0,073399136	0,037865476
ENSG00000157600	0,035730731	0,155125081	0,115385413	-0,127704935	-0,052136363	-0,068106329
ENSG00000197601	-0,165861017	-0,063856569	0,039372814	0,163673058	-0,157935921	-0,171271567
ENSG00000184564	-0,226186274	-0,130026991	1,160340732	1,168726409	0,212442865	-0,048268785
ENSG00000170819						
ENSG00000127720	0,031012426	0,576260867	0,14516026	-0,067169444	0,078680091	-0,136921978
ENSG00000166797	-0,052820226	0,066254382	-0,01365197	0,078058592	-0,081116671	-0,124021935
ENSG00000183576	-0,011704132	-0,110954203	-0,015894844	-0,033278816	-0,052496681	-0,016698588
ENSG00000090686	-0,03139187	0,177871526	0,074030723	0,138343068	-0,12878046	-0,11059099
ENSG00000185900	0,086911791	-0,097483081	-0,139920108	-0,36762513	-0,072004629	0,005017523
ENSG00000132906	0,10313386	-0,032124155	-0,0520374	-0,209171228	-0,011381962	-0,026032978
ENSG00000168454	0,137259477	0,581292189	-0,122992266	-0,200951357	-0,26849037	-0,088466473
ENSG00000183496	-0,016006068	0,468975269	0,037839758	0,165279387	0,088679882	-0,025485065
ENSG00000118156						
ENSG00000139173	-0,007251955	0,649232868	0,097862461	0,0576263	0,024980209	-0,064783483
ENSG00000066185		0,641154319				
ENSG00000127580	0,272645779	0,205828339	0,26545877	-0,099867684	0,326248211	0,412788328
ENSG00000160284	0,15910513	0,313990909	0,14660511	-0,022589103	0,37666521	0,398238393
ENSG00000226287						
ENSG00000114473	-0,07592418	0,048311301	0,002687779	0,187267052	0,033631116	-0,019878053
ENSG00000142794	-0,008136535	0,280550843	-0,043752691	-0,077106863	-0,129466501	-0,195340527
ENSG00000141497		0,313291239				
ENSG00000221843						
ENSG00000159625		-0,188867056				
ENSG00000171488	-0,09876851	0,008005343	0,066079189	0,057566239	-0,017651673	-0,069072804
ENSG00000131653	0,080051926	-0,035967698	-0,025143129	-0,146730071	0,118155044	0,134524245
ENSG00000179632	0,143557479	-0,073845956	0,030747214	-0,088508238	0,137418705	0,133780558
ENSG00000171202	-0,021472662	-0,276945498	-0,206346985	-0,084392002	-0,144184014	0,041893679
ENSG00000144468	-0,136197283	-0,07968643	0,007379602	0,006172215	-0,063491325	-0,039946595
ENSG00000127249		-0,406757627				
ENSG00000129151						
ENSG00000131732	-0,112351687	-0,103575773	0,046789733	0,179033943	-0,001575054	-0,050718292
ENSG00000204160	0,058862098	-0,250918423	0,01752856	-0,110805345	0,108459731	0,164675449
ENSG00000037757	-0,082886745	0,136196383	0,26402733	0,073776659	0,276718811	0,134247908
ENSG00000133398	-0,001883104	-0,179813395	-0,046965281	-0,019643822	-0,029042268	0,044251756
ENSG00000188636	0,147500763	0,040998827	0,026234804	-0,042746109	0,033673498	-0,002689375
ENSG00000122068	-0,083225495	0,052045073	-0,044195009	0,081117015	-0,09115635	-0,09494588
ENSG00000146005	-0,177785232	0,066299084	0,71489536	0,892735234	0,543597915	0,664258178
ENSG00000090006	0,185953389	0,07818363	0,282318962	0,045348308	0,405078512	0,480197722
ENSG00000133302	-0,133699982	-0,067174153	-0,01072145	0,083970104	-0,189648673	-0,178686584
ENSG00000118473						
ENSG00000136895	0,062271677	-0,024411951	0,066608879	-0,12503633	-0,202554524	-0,147026215
ENSG00000004660	0,076178599	0,361293532	-0,057192084	-0,241051618	0,022678229	-0,136741701
ENSG00000157800	0,078032969	0,072177841	0,137530541	0,074174205	0,014671348	-0,039209592
ENSG00000059122	0,154389163	0,238866979	0,168712789	0,002788065	0,289232053	0,235954657
ENSG00000213023	0,141921621	1,057043828	0,124083578	0,077922951	0,157356861	0,204425721
ENSG00000137692	0,013653143	-0,184046647	-0,145141096	-0,033889603	-0,004007111	0,110334504
ENSG00000139437	-0,009789339	-0,034135728	-0,068225371	-0,019878583	0,012778027	-0,012908284
ENSG00000132004	0,217123783	-0,106063508	0,054782187	-0,000464495	0,346188862	0,199830738
ENSG00000157778	0,047742672	0,034133077	0,147723122	0,117875439	0,109391641	0,265863305
ENSG00000119471	-0,236099745	-0,065557279	0,072247668	0,161072331	-0,023382457	-0,079280712
ENSG00000103253	0,359947801	0,580179423	-0,068544011	-0,345083809	0,045032293	0,354313902
ENSG00000121851_ENSG00000266741	0,050198063	0,210183255	0,098377082	0,226227303	-0,013648976	-0,035427997
ENSG00000125652	0,161165477	-0,296260985	0,332120783	0,067775971	0,656287903	0,6584899
ENSG00000165118	-0,054078921	-0,112443094	-0,078912078	-0,029219933	-0,164202326	-0,078664235
ENSG00000129197	0,033369571	-0,186844828	-0,033532003	-0,072436348	-0,08775201	-0,021554756
ENSG00000125611	0,12639541	-0,171368611	-0,086758146	-0,326817735	0,148616279	0,234778256
ENSG00000170265	-0,034022219	-0,248007877	-0,250624251	-0,253900375	-0,066737135	0,086022512
ENSG00000165233	0,135381752	-0,165163908	0,108721477	-0,024827881	0,253720247	0,274702768
ENSG00000100227	0,031773617	-0,024104546	-0,048689595	-0,144938727	-0,020491171	0,054361753
ENSG00000119820	-0,053924618	-0,022905036	-0,097269002	0,10085197	-0,162190325	-0,049473929
ENSG00000084092	-0,00651153	0,048386349	0,107741648	0,044566872	0,18580692	0,057465177
ENSG00000110871	0,024926593	-0,194415681	-0,183970903	-0,097121796	-0,130228585	0,051022589
ENSG00000171612	0,053710626	-0,367484822	-0,233943848	-0,151451533	-0,185209832	-0,109747687
ENSG00000176410_ENSG00000261940	0,116402	0,00651344	-0,234944848	-0,322365255	-0,212336884	-0,009936991
ENSG00000135617	0,116891921	-0,082301018	-0,101054794	0,131289929	-0,079094757	0,091589699
ENSG00000102572	-0,042903032	-0,03061399	-0,03397169	-0,032984617	0,024180356	-0,025670847
ENSG00000148925	-0,111361152	-0,028822898	-0,231580517	-0,109384152	-0,175266034	-0,106771127
ENSG00000187699						
ENSG00000181481	0,060253674	0,0141325	-0,045426834	-0,116312988	-0,140873329	-0,038039828
ENSG00000163472	0,198952582	-0,160584361	-0,28138241	-0,067207619	0,112486985	0,248797585
ENSG00000135778	-0,007923068	-0,176262466	-0,045401967	-0,068495457	-0,166594482	0,008339797
ENSG00000175376	0,065420054	-0,120253828	0,022444647	0,016362108	0,077382865	0,136438367
ENSG00000127419	0,310169612	0,069762502	0,082095711	-0,06796207	0,290751078	0,288802483
ENSG00000171307	0,015499785	0,024631241	-0,021362886	-0,127118653	0,098803322	0,044455504
ENSG00000203666	-0,019641483	0,099654744	0,127785951	0,051781849	-0,099744983	0,058372884
ENSG00000168395	0,117638975	-0,012350563	-0,087841661	-0,055358159	0,040140435	0,069124122
ENSG00000256812						
ENSG00000123154	0,035476511	-0,212485214	0,010506658	0,025743067	0,239665999	0,293667302
ENSG00000122378		-0,623693566				
ENSG00000147679	-0,14026976	-0,017219476	0,001173351	0,074789727	-0,020008535	-0,012736424
ENSG00000156531	0,000884771	0,011361871	0,006287656	0,142544431	-0,115285457	-0,075233274
ENSG00000147536	0,052981618	0,024782998	0,019775906	0,015362363	-0,074567604	-0,055090721
ENSG00000139233	-0,032033633	-0,094210626	-0,032837528	0,103259059	0,01276041	0,002684299
ENSG00000141741	0,026505534	-0,251101584	0,08475226	-0,052994653	0,15129654	0,126402092
ENSG00000003400	-0,184835202	0,576280785	0,127792703	-0,096277884	0,364388587	0,281436688
ENSG00000137288	0,019502125	-0,063153179	-0,110654655	-0,302090282	-0,024539098	0,045581733
ENSG00000165152	-0,010927129	-0,019232368	-0,11621332	-0,040069963	0,022629888	-0,045651647
ENSG00000159685	0,021787102	-0,252738591	0,079426828	0,018882825	0,137200045	0,152645246
ENSG00000149761	0,060837922	0,098140156	0,299343703	-0,001586198	0,347098532	0,430000228
ENSG00000170473	0,107832446	-0,003085402	-0,206893053	-0,202492806	0,092429921	0,004505157
ENSG00000126249	-0,061798218	-0,193577143	-0,248200597	-0,177895786	0,177040672	0,22604318
ENSG00000186812	-0,031064315	0,119730744	-0,014563883	0,121385661	-0,219670982	-0,078101755
ENSG00000168101	0,157273302	-0,163871146	-0,167284305	-0,188948758	0,044550761	0,216071325
ENSG00000131910						
ENSG00000146540	0,163622769	-0,001508594	0,111102894	0,077814717	0,405529	0,372774895
ENSG00000174100_ENSG00000259980	-0,006343788	-0,085119529	-0,194674155	-0,099263389	-0,079735322	0,02599119
ENSG00000100916	-0,193228939	0,295485049	0,019737341	0,183124846	-0,12999474	-0,097029238
ENSG00000131475	0,025260628	-0,049220819	-0,059051387	-0,069168518	-0,076811733	0,011448415
ENSG00000179029	-0,099764963	0,248035482	0,145184312	0,231259674	0,092554563	-0,10531742
ENSG00000164077	0,096425443	0,044393001	-0,001322689	-0,153215897	0,074260305	0,355340519
ENSG00000183011	-0,0228996	-0,223404534	0,164627977	-0,011157233	0,286732956	0,250225625
ENSG00000136710	0,093294576	0,218552629	-0,026403748	-0,013550497	-0,01288707	-0,006941903
ENSG00000120647	-0,048755654	0,274832208	0,060923781	0,091705179	-0,117159796	-0,168356757
ENSG00000184220	-0,023343857	-0,232016321	-0,134753973	-0,066300662	-0,053882591	0,134117413
ENSG00000135847	0,025961028	0,014360636	-0,0206185	0,06487518	0,092858204	0,085320254
ENSG00000051596	-0,013704037	-0,079473551	0,003368704	-0,042907016	0,08300801	0,10364444
ENSG00000205323	-0,016014672	-0,10358627	-0,171688689	-0,018223106	-0,054817121	-0,124417326
ENSG00000130731	0,010198424	-0,118823017	-0,073709374	-0,105286946	0,110103532	0,059646277
ENSG00000132846	0,176603329	0,087700128	-0,009683849	-0,145362426	-0,005234801	0,135288709
ENSG00000162441	-0,010924052	-0,029834452	-0,021428508	0,086209839	-0,095197722	-0,042336442
ENSG00000122986		0,465805801				
ENSG00000171794						
ENSG00000133250	0,221047462	0,306503735	-0,092478917	0,089913258	0,613060772	0,405117239
ENSG00000172366	0,383818192	-0,316028756	0,28370799	0,081661299	0,42353716	0,560425333
ENSG00000133665						
ENSG00000180628	-0,133596535	-0,01859704	-0,012661927	0,081680157	-0,129730191	-0,114431176
ENSG00000256053	-0,101585568	-0,040574889	-0,079640253	-0,03554684	-0,0203861	0,135727123
ENSG00000204673	0,092698618	-0,013357693	-0,03465411	-0,131573882	0,290219349	0,322485479
ENSG00000091947	0,197832581	-0,155672945	-0,179663641	-0,24590881	-0,018072825	0,113691766
ENSG00000130165	0,029612651	-0,026327886	0,097188066	-0,140849063	0,155615736	0,046908998
ENSG00000122707	-0,047415509	0,108628693	0,040394662	0,034027314	-0,008078057	-0,156240398
ENSG00000164347	-0,034024136	-0,139131694	-0,047685617	0,054610274	-0,067004643	-0,05360743
ENSG00000163755	-0,060813158	0,129887995	0,069443488	0,140152222	-0,149006761	0,016752059
ENSG00000167780		0,241642984				
ENSG00000168497	-0,026738325	0,137717919	0,149854395	0,012668563	-0,063119413	-0,033267684
ENSG00000149182	0,074479121	-0,203441831	-0,094836108	-0,141338906	-0,006503711	0,059143313
ENSG00000155438	-0,105345128	-0,161666449	-0,280188877	0,025185744	-0,034972762	0,121242953
ENSG00000159182						
ENSG00000111344	0,098320779	1,012337056	0,432558169	0,237851828	0,120165706	-0,001685204
ENSG00000168172	-0,079294819	0,14766471	0,069969277	0,18491451	-0,1709232	-0,125775252
ENSG00000085999	0,059578535	0,055849716	-0,024285391	-0,05709186	-0,029513373	-0,005454979
ENSG00000035681	-0,016355309	0,00198482	-0,151021554	-0,00936064	-0,036913567	-0,025163268
ENSG00000143318		0,255257305				
ENSG00000071051	0,080281574	0,077490822	0,09144448	-0,020542249	0,130227841	0,143983392
ENSG00000119147						
ENSG00000120306	0,078557681	-0,320716176	-0,101949738	-0,211026145	0,128957145	-0,008410337
ENSG00000116906	-0,01993411	-0,110573085	-0,035423939	0,084705969	-0,099162063	-0,052832857
ENSG00000143125						
ENSG00000198286	0,001635791	0,389454409	0,066840638	-0,107019984	-0,03087462	0,085890362
ENSG00000197177						
ENSG00000167555	-0,018803684	0,333246986	-0,007828486	0,079475957	-0,195415976	-0,18167457
ENSG00000170903	-0,034421035	-0,044779084	-0,001813305	0,140610245	-0,021928649	0,036474618
ENSG00000182218		1,229284582				
ENSG00000143479_ENSG00000265184	-0,00210628	0,064805646	0,073060726	-0,021145704	0,049639635	-0,107762094
ENSG00000184384	-0,009755866	0,81446046	0,312273781	0,279249156	0,019782577	-0,20991303
ENSG00000147234	0,120040668	0,362148839	-0,145393511	-0,191119655	-0,286835201	-0,205785132
ENSG00000104885	0,20592032	-0,012160971	0,071234742	0,02823552	0,348958997	0,461964943
ENSG00000107816	0,219612708	0,229447525	0,133040681	0,01306183	0,3687067	0,349938844
ENSG00000160469	0,126276962	-0,095724228	-0,210088243	-0,187863531	0,300250319	0,419224829
ENSG00000162298	0,103916837	0,137271396	0,076629633	-0,018119912	0,151139463	0,175523263
ENSG00000163995	-0,24669993	0,30016963	0,078210659	-0,006226132	-0,628018623	-0,185019839
ENSG00000160961	0,003668075	0,27775782	0,203055998	0,324098617	-0,11071141	-0,01358777
ENSG00000127334	0,020080614	0,031111194	-0,011904112	0,109438451	-0,119964035	-0,063983478
ENSG00000243943	-0,013126517	0,05509533	-0,125195406	-0,033654557	-0,109509356	-0,180683578
ENSG00000143674	-0,148001662	0,049217319	0,056306415	0,039677519	-0,028096825	0,004694318
ENSG00000203965	-0,083416182	0,360932323	0,190763404	0,349171393	0,119525916	-0,108808184
ENSG00000198945	-0,067330905	0,353000466	0,050531741	0,080770527	-0,014701528	-0,135386754
ENSG00000165443						
ENSG00000196233	-0,204292865	0,00788808	0,017410881	0,127087976	-0,134596015	-0,120675833
ENSG00000144048	-0,138125359	0,070656256	0,037141277	-0,017674399	-0,040363887	0,03427428
ENSG00000166432		0,572140384				
ENSG00000215041	0,046866024	-0,089356566	-0,00371317	0,048757329	0,23491658	0,32755099
ENSG00000188827	-0,037355988	0,070358588	0,031346697	-0,045089511	0,171844936	0,223339778
ENSG00000263138_ENSG00000157890	0,026705759	-0,2662567	-0,377565905	-0,250006146	-0,133247355	0,253937278
ENSG00000145794	-0,103649079	0,066728816	0,239643681	0,103406032	-0,314358119	0,223624482
ENSG00000142449		1,43988172				
ENSG00000272636_ENSG00000268429_ENSG00000272670	0,071608241	-0,113438411	-0,096994399	0,632699075	-0,509685955	-0,232314448
ENSG00000149927	-0,012763013	0,222780563	0,64623914	0,363151976	0,175363844	0,585977883
ENSG00000227222_ENSG00000206486_ENSG00000233418_ENSG00000233049_ENSG00000226171_ENSG00000231377_ENSG00000204560_ENSG00000233561	0,047015978	-0,122776951	-0,152887796	-0,213749255	0,057614255	0,091123914
ENSG00000112584	0,011933028	0,277478358	0,132111991	0,123748922	0,007500311	-0,170544374
ENSG00000118729						
ENSG00000158290	-0,106810558	0,004554359	-0,036624986	0,110536384	-0,082300609	-0,132620644
ENSG00000204991	0,052444311	0,113748752	0,035500954	-0,076507162	0,088161179	0,005842387
ENSG00000092051	0,017100295	0,271585419	0,134646907	0,171873774	0,152708197	0,065469601
ENSG00000189164	-0,147559641	0,020616382	-0,049813345	0,104064144	-0,044515762	-0,094319132
ENSG00000148826						
ENSG00000139842	-0,04209184	-0,041973353	-0,018514202	0,092458208	-0,003366901	0,011816652
ENSG00000147535	-0,047197979	0,090361548	0,067017224	-0,071407125	0,006598748	0,010894718
ENSG00000167925	0,202627576	0,31863092	0,115099849	0,043485122	0,304432648	0,244243165
ENSG00000125885	-0,133416643	-0,065338212	-0,041431515	0,034566778	-0,043322033	-0,0744409
ENSG00000166847	0,049916561	-0,049454771	-6,18E-05	-0,057497889	-0,090145178	-0,067628297
ENSG00000184378						
ENSG00000105427	0,133098464	-0,562349923	0,119025729	0,408583278	0,384020153	0,17566703
ENSG00000111644		-0,18919723				
ENSG00000036257	-0,162849458	0,019954108	-0,037776326	0,13132716	-0,061899362	-0,059876178
ENSG00000170270	-0,105899258	0,209580233	0,018143632	0,136780486	0,029163601	0,133711394
ENSG00000171135	-0,04063578	-0,140887838	-0,107588758	-0,140548924	-0,042845561	0,01286634
ENSG00000144161	-0,1233206	-0,162021262	-0,129114733	0,029661408	-0,025787583	0,015693303
ENSG00000171476						
ENSG00000186073	-0,203576185	-0,264714752	0,037858011	0,007192754	0,088930062	0,025847882
ENSG00000108094	-0,163618374	-0,066368542	0,051887028	0,079643886	-0,073511729	-0,128463172
ENSG00000139767		0,504078712				
ENSG00000154930						
ENSG00000152034						
ENSG00000055130	-0,036660641	-0,053497808	-0,023498997	-0,048243898	-0,025137439	-0,007724872
ENSG00000163376	-0,239261335	-0,195356917	-0,466701045	-0,126373954	-0,355293908	-0,254755602
ENSG00000162929	-0,115176194	0,350530466	0,077755454	0,010820345	-0,105572714	-0,273114846
ENSG00000055950	0,028337715	-0,108368269	0,12883449	0,043721173	0,220272884	0,232260322
ENSG00000142534		-0,314178426				
ENSG00000137338	-0,169728818	0,023392579	0,066000818	-0,003252138	-0,141530789	-0,050181768
ENSG00000155984_ENSG00000269556	0,245086412	0,079972217	-0,122012288	-0,233865499	-0,145454119	-0,016867605
ENSG00000198042	-0,123432052	-0,255150606	-0,158437933	-0,000284115	-0,024158551	-0,056016022
ENSG00000088812	0,017288335	0,136732432	0,09207576	0,05502145	-0,030315473	-0,016924099
ENSG00000178184	0,02179434	0,40343442	0,155504725	0,046981983	0,104336356	0,075523845
ENSG00000146267	-0,085328031	0,351551738	-0,020811927	0,074681656	0,016289782	0,012570975
ENSG00000101460						
ENSG00000109101_ENSG00000264253						
ENSG00000102891						
ENSG00000221955	-0,340282341	0,447498674	-0,012094931	-0,051684418	-0,205771858	-0,225753556
ENSG00000120563						
ENSG00000188517		1,377791				
ENSG00000090581	0,122308785	0,157999402	0,066421677	0,054471515	0,194407946	0,161944744
ENSG00000116830	-0,041171748	-0,131720437	-0,124683429	-0,0743533	-0,150109739	-0,043989314
ENSG00000128294	0,121310879	0,204522193	0,136545022	-0,029989307	0,109823764	0,072077347
ENSG00000036828						
ENSG00000169902	0,079087788	0,223274786	0,182252111	0,107949604	-0,073731127	-0,127705051
ENSG00000124171	-0,185111158	0,156324188	-0,050916074	0,101107726	-0,026573669	-0,060983185
ENSG00000185278	-0,186020043	0,004100463	0,119565336	-0,075902704	-0,048464407	-0,197278115
